,date,content
177,2021-05-04 17:43:01+00:00,@Taimoor_UlHaq Follow back
178,2021-05-04 17:43:01+00:00,Need some sleep 🥺😑 https://t.co/J7BojI3NqR
179,2021-05-04 17:43:00+00:00,"*آخری دیدار*

*اسیر ناموسِ رسالتﷺ غازی احسان اللّٰہ نذیر شہید رحمۃ اللّٰہ علیہ* https://t.co/iBm9vhHhZ9"
180,2021-05-04 17:43:00+00:00,धन्यवाद मीना जी। https://t.co/vYg6NPvdAv
181,2021-05-04 17:43:00+00:00,@itsPahadi 😁😁
182,2021-05-04 17:43:00+00:00,@Dr_sarakhan11 Bolo bolo
183,2021-05-04 17:43:00+00:00,"Today it's happening in Bengal, tommorow the same can happen in your city!!

#ArrestMamata https://t.co/4OYvnSdJWG"
184,2021-05-04 17:43:00+00:00,@SarvagyaShukla9 @AmitShah @narendramodi साहब और उनकी टीम सुपर ओवर मे बैटिंग करने आयेगी l जब मैच अपने अंतिम परिणाम मे होगा l
185,2021-05-04 17:43:00+00:00,@muradfateemah 😂😂
186,2021-05-04 17:43:00+00:00,@sugargiggle5 Pgl e ho ga
187,2021-05-04 17:43:00+00:00,"क्या प्रधानमंत्री आवास 7 लोक कल्याण मार्ग इतना जर्जर हो गया है कि आने वाले मानसून को ना झेल पाए?
अगर नहीं , तो इस महामारी में हजारों करोड़ रुपए से बनने वाले नए प्रधानमंत्री आवास को को बनने से टाला जा सकता है और यह भारी-भरकम धनराशि कोरोना जंग में बहुत बड़ी मदद कर सकती है"
188,2021-05-04 17:43:00+00:00,@Javedkhan4455 @zaeem_rai کیا علی نے فاطمہ کا حمل ضائع کیا تھا ؟
189,2021-05-04 17:43:00+00:00,@pooja6042 @Shabnam44806561 @margret_017 @BimlaVerma6 @NeetuSh92264941 @Anu_Shree01 @AnjumGolvi @archana_anirudh @MrsMeenaKumari @kasakk7 @ShivaniV2901 @BarkhaSeth_8 @pankaj_2210 Shukriya ☺️
190,2021-05-04 17:43:00+00:00,"@mehul_ahire @nishkumar1977 Where is the falling wedge, can you show that on a chart?
I can only see a double top which is a bearish sign."
191,2021-05-04 17:43:00+00:00,"#اَلْوَهَّابُ

Follow all Who Like &amp; RETWEET This👇

⁦#Team_Defenders 

@Cheema_888
@Its_Talat
@M0NI22 
@jamvirk 
@de_las_aves 
@TarayTotay
@Not_here_hahaha 
@khurramDOP 
@IrumHoon 
@Just_Acts
@Sameer_Mughaal 
@pklover523 
@AHQ600 https://t.co/wEDR3Mcf0l"
192,2021-05-04 17:43:00+00:00,@TheDeepak2020In https://t.co/ym5Sa9yxa2
193,2021-05-04 17:43:00+00:00,"@Siddiiqui_says @Aandhrawaala @Alpanah51 @Rukshar___ @prof_shak @Halima_Sultan_ @Nehukaur @hussain_hrw @radhacharandas @Ndlotus1 @aftabahmed06 @sabiha_haseen OK done
लेकिन इस की वह एक तसवीर जो काफी vairal है चाहिए थी"
194,2021-05-04 17:43:00+00:00,जिस तरह लोगों को ऑक्सिजन की कमी हो रही है वैसे ही भाजपा को सीटों की कमी हो जाएगी https://t.co/ANPlJWcExG
195,2021-05-04 17:43:00+00:00,@sandipsabharwal Pick &amp; choose by Dec.. if we are left alive
196,2021-05-04 17:42:59+00:00,"ہم تو محبت میں بھی توحید کے قائل ہیں💯
ایک ہی شخص کو محبوب بنا رکھا ہے💕"
197,2021-05-04 17:42:59+00:00,"The #COVID19 pandemic has foregrounded socio-psychological issues that are are already generated by #capitalist institutions and structures. | @bhabani79

#pandemic #coronavirus #capitalism

https://t.co/xkqsj25hpr"
198,2021-05-04 17:42:59+00:00,@Itx_Ch0udhary Agar mai Hoti tu I hate u bolti 😂😂
199,2021-05-04 17:42:59+00:00,"@Asad_Umar @OfficialNcoc @CNN If U r at the helm of affairs of NCOC then how come U r allowing risking lives of children &amp; families by forcing kids into A2 exams when every single country in the region has adopted #SAG. Please look into this. It is my appeal as a father and as a doctor. Thx.1/2
@MJibranNasir"
200,2021-05-04 17:42:59+00:00,But @4mina looks like a goddess rn
201,2021-05-04 17:42:59+00:00,"عمران خان صاحب
اور
عاصم سلیم باجوہ صاحب
ایک جیسی سوچ رکھتے ہیں
مگر
اب عوام سب سمجھتی ہے https://t.co/hRPGHIU6FX"
202,2021-05-04 17:42:59+00:00,"आवाज बुलन्द करो भाइयों #बंगाल_में_आर्टिकल_356_लगाई_जाए
@PMOIndia @AmitShah @narendramodi @AmitShahOffice 
@HR16bajrangi @BhiwaniDal"
203,2021-05-04 17:42:58+00:00,"कानपुर से बीजेपी विधायक सुरेंद्र मैथानी की दरियादिली । कोविड पीड़ितों के लिए इलाज और रहने के लिए दिया अपना मकान। पाश इलाके नवीन नगर काकादेव में है।
@PMOIndia 
@myogiadityanath 
@BJP4Delhi 
@bjpup 
@swatantrabjp 
@CommissionerKnp 
@DMKanpur 
@CdoNagar 
@kanpurnagarpol https://t.co/3OshYxRwxA"
204,2021-05-04 17:42:58+00:00,@19Kiokae Haath me aane pr feel aajaye bs😂
205,2021-05-04 17:42:58+00:00,"देश में कोरोना के बढ़ते मामलों की गति को कम करने के लिए मोदी सरकार 'कम टेस्टिंग, कम केस' नीति लेकर आई है।

केंद्र सरकार कोरोना से लड़े, आंकड़ों में हेर-फेर मत करे।
#ModisCrimeAgainstIndia https://t.co/nzNXavII10"
206,2021-05-04 17:42:58+00:00,"@DC_Gurugram 

Kindly share list of paid isolation/quarantine center for asymptomatic Covid positive cases in district Gurgaon.

@DEEPAKKAHUJA 
@pant_shubhra"
207,2021-05-04 17:42:58+00:00,"@Ramholkar_ @Nargis_Ansari74 Follow fast

👉👉@Nandusays382 

Get follow back 

Keep the cheaters away"
208,2021-05-04 17:42:58+00:00,@comedibanda https://t.co/0emACDE13r
209,2021-05-04 17:42:58+00:00,"@Xbox There is no ""cheat code""key on my keyboard. How can I ""Enter""?"
210,2021-05-04 17:42:58+00:00,"#SOS KOTA

Urgent PLASMA REQUIRED patient on ventilator.

Patient: Dinesh meghwal
Age- 35
SPO2- 65
Blood: A-
Requirement: COVID Recovered Plasma
Hospital : Jaiswal hospital Vigyan Nagar kota
Attendant: Ashish kumar
Phone: +91 7014934348
City: Kota, Rajasthan"
211,2021-05-04 17:42:58+00:00,@MAbubakrM @ia_rajpoot @sadaf_kareem Bilkul theek baat ha. Humare govt hospitals me aesi aesi machines hain jo USA k level ki hain lekin.........world class machines hain lekin ........ bus na puchen or juniors doctors un pe kaam b krna chahte hain
212,2021-05-04 17:42:58+00:00,"कंगना का ट्विटर अकाउंट सस्पेंड हुआ है इस खुशी में आप मुझे फाॅलो कर सकते हो फॉलो बैक मिलेगा @SULEKHAMEENA94
सभी ट्वीट को RT करें 🙏
@kavita_meena1 @Anita_meena2 @HansrajMeena @KavitaTribal @SUMANMEENA26 @KumariRukshmani @laxmimeenaswm @drrichanegi @azizkavish @SumanPooniaJJN"
213,2021-05-04 17:42:58+00:00,@pushpa_ra तपाइको समाचारको श्रोत र प्रमाण खोजेका छन धुपौरे हरुले। के जवाफ दिउ? @Haribthapa
214,2021-05-04 17:42:58+00:00,@SachinPilot @SonuSood @Nidhi @BDUTT
215,2021-05-04 17:42:58+00:00,@Cid_r4y Yes
216,2021-05-04 17:42:58+00:00,@HafsaALONE Pst
217,2021-05-04 17:42:57+00:00,"#اَلْوَهَّابُ

Follow all Who Like &amp; RETWEET This👇

⁦#Team_Defenders
⁦@AmmaraDop11
@we_grey 
⁦@ghussain215 
@Jahangeer_3192 
@Hasanaliasm 
@Danial_8080
@Uxman63 
@saba7625
@2021Markhor
@SaiqaFayyaz
@Shahzad60009 https://t.co/9fHEJfDXNG"
218,2021-05-04 17:42:57+00:00,Shameless creature https://t.co/LeDZn9FhyA
219,2021-05-04 17:42:57+00:00,اسلام آباد میں بیرون ملک سےآنیوالوں کیلئے  2قرنطینہ سینٹرزقائم،ذرائع
220,2021-05-04 17:42:57+00:00,@MuhammadBalochh oh Allah...please help him...
221,2021-05-04 17:42:57+00:00,@jaavedjaaferi Bhai tu ek number gadha hai
222,2021-05-04 17:42:57+00:00,"@FEMMBARRASSED Isn't Ellie Chinese? And I thought feminist discourse shouldn't exist only to address western issues? When so many females suffer due to sex selective abortions in Asia, Africa and Middle East?"
223,2021-05-04 17:42:57+00:00,"@AmitShah केंद्र सरकार में गृह मंत्रालय किस लिए होता है ?

धरना देने के लिए ???

पश्चिम बंगाल

गृह मंत्री

#ममता_बनर्जी_हत्याएं_बंद_करो
#BengalBurning 
#BengalViolence 
#BengalElection2021 
#BengalRiots"
224,2021-05-04 17:42:57+00:00,"HCL to Build a New Digital Foundation for Hitachi ABB Power Grids
@hcltech 
https://t.co/NIz96KdCme"
225,2021-05-04 17:42:57+00:00,@captain_hafsa nhiiiii
226,2021-05-04 17:42:57+00:00,"@CTVToronto  What is the percentage change after Travel Ban ?
Any plan of uplifting Ban on flights from India"
227,2021-05-04 17:42:57+00:00,@ArifRetd آمین
228,2021-05-04 17:42:57+00:00,@fullsunkr_twt Wish me luck https://t.co/AT2cJtZoiR
229,2021-05-04 17:42:56+00:00,"#Covibuddy
@srijanpalsingh
@DrKumarVishwas 
@OfficeOfDKV 
Please help https://t.co/bNRNsEIaZF"
230,2021-05-04 17:42:56+00:00,"مریم کے پاپا پی ٹی آئی کی حکومت کی دوائی لینے گئے ہیں جب واپس آئیں گے تو علاج شروع کریں گے ساتھ ہی یوتھیو کا بھی 

#KhushabNawazSharifKa"
231,2021-05-04 17:42:56+00:00,@iChiragPaswan मगध की जय...
232,2021-05-04 17:42:56+00:00,"Pic1: Geedar
Pic2: Leader https://t.co/RFnA2QaDHw"
233,2021-05-04 17:42:56+00:00,@Rofl_Swara @noormohdsp जिसका जो काम है वह कर रहा है अपना अपना काम
234,2021-05-04 17:42:56+00:00,हारते रहो देश  बचाते रहो https://t.co/wvhF8ECmLL
235,2021-05-04 17:42:56+00:00,@kuch_krly_serat 😂😂😂💔
236,2021-05-04 17:42:56+00:00,@Itsyourkhaleesi Hawa honi he nahi chahiay
237,2021-05-04 17:42:56+00:00,"कोरोना से ऐसे लड़ना..20 मिनट का फिटनेस खजाना
@dineshgautam1 | #Covid19 | #Coronavirus | #CovidCases | #Coronaupdates | #HealthTips | #BABARamdev | #YOGA https://t.co/tdwTNXHw2I"
238,2021-05-04 17:42:56+00:00,@pathaniRock 💗
239,2021-05-04 17:42:56+00:00,"@Advjalila WHO is not a government. It is a confederation of sovereign states. These states decide the working jurisdiction and legal power of WHO.
The current difference of 1st, 2nd, and 3rd World countries in international order impacts the performance of WHO."
240,2021-05-04 17:42:56+00:00,"केवल और केवल बेफिक्री ही ऐसी है,,
.
.
जो दूसरों के रिश्ते में झांकने की इजाजत नहीं देती... !! 
#अनजान_शायर 💔👈
#शुभरात्रि"
241,2021-05-04 17:42:56+00:00,"@anam__9 @IKH___LAQ 
Follow me I'll Give you Follow Back 💯 With in 30 sec promise"
242,2021-05-04 17:42:56+00:00,"Madinah-tul-Munawara Dates Available 
🔸Fresh and Reasonable Rates
we do not compromise on qualit۔Contact with us for details 
Call
03004772772
Whatsapp 
03001219292
KhajorBazar
Website: 
https://t.co/alZnlj94gu
FB Page:
https://t.co/ceTxpDg1ap
Instagram:
https://t.co/1U5MLmnynk https://t.co/19cbGTnusO"
243,2021-05-04 17:42:55+00:00,"Via @VinodDua7
वैसे मरहूम श्रीलाल शुक्ल अपनी किताब ‘राग दरबारी’ में इन लोगों के बारे में अच्छी तरह से हमें समझा गये थे: “गुप्त रोग से पीड़ित किसी उपेक्षित कार्यकर्ता के पास अगर मेडिकल एसोसिएशन के चेयरमैन बनने की चिट्ठी आ जाए तो उसका क्या हाल होगा?”
वही हाल इनका भी है।"
244,2021-05-04 17:42:55+00:00,"@sewanyaya @SanjeevSanskrit टिकैत को नहीं रोक सकते
शाहीनबाग नही रोक सकते
किसान आंदोलन नही रोक सकते !
26 जनवरी दंगा नही रोक सकते !
विपक्षी फेक न्यूज नही रोक सकते !
हिन्दुओं की होती हत्याएं नही रोक सकते
बंगाल में अपने कार्यकर्ताओं की हत्या का बदला नही ले सकते
फिर क्यों मरे लोग आपके लिए भाड़ में जाये ये BJP"
245,2021-05-04 17:42:55+00:00,@dtnoorkhan الطاف کے نام سے اتنی نفرت کیوں ؟
246,2021-05-04 17:42:55+00:00,Also RTCPR Report is taking 4-5 days and longer https://t.co/Nv9ssI5VSx
247,2021-05-04 17:42:55+00:00,😇😇😇😇😇 https://t.co/cOQ36Y5ReC
248,2021-05-04 17:42:55+00:00,@Hussyymalik @Qurrat_Speaks https://t.co/s8pl8fshDi
249,2021-05-04 17:42:55+00:00,@Anu_Shree01 @Shabnam44806561 @margret_017 @BimlaVerma6 @NeetuSh92264941 @AnjumGolvi @archana_anirudh @MrsMeenaKumari @kasakk7 @ShivaniV2901 @BarkhaSeth_8 @pankaj_2210 Shukriya ☺️
250,2021-05-04 17:42:55+00:00,"र्शम आनी चाहिए आप को, अपने आप को डाक्टर कहते हैं आप विधायक नहीं कही पर चपरासी के लायक भी नहीं है आप थाली का बैंगन है जो यहां से वहां लुढ़कता रहता है जिसका खाते हैं उसी की थाली में छेद कर रहे हैं डुब मरो कहीं देश के दुश्मन 😡😡😡 https://t.co/rJnAS8BLQF"
251,2021-05-04 17:42:55+00:00,@LongAwaitedHero Chaly jain kis ne roka hai
252,2021-05-04 17:42:55+00:00,@niaz1973 @RahulGandhi There is lot of difference between others and Rahul Gandhi.. if you feel Rahul is a common man then go ahead and justify it
253,2021-05-04 17:42:55+00:00,@_chandnisingh @rinan_shah @KhandekarNeha_ @div_sharma_ @K5abir @AZenGuy @srinivasiyc @VijaySinghINC Yes!
